"COUNTRY","YEAR","SAMPLE","SERIAL","HHWT","HHTYPE","NMOTHERS","NFATHERS","PERNUM","PERWT","RELATE","RELATED","AGE","SEX","MARST","MARSTD"
704,2009,704200901,88000,9.94,6,2,1,2,8.72,2,2000,57,2,2,200
704,2009,704200901,88000,9.94,6,2,1,3,10.63,3,3100,31,1,2,200
704,2009,704200901,88000,9.94,6,2,1,4,8.72,3,3100,27,2,2,200
704,2009,704200901,88000,9.94,6,2,1,5,8.72,4,4100,2,2,1,100
704,2009,704200901,89000,9.94,3,1,1,1,10.63,1,1000,36,1,2,200
704,2009,704200901,89000,9.94,3,1,1,2,8.72,2,2000,35,2,2,200
704,2009,704200901,89000,9.94,3,1,1,3,10.63,3,3100,9,1,1,100
704,2009,704200901,89000,9.94,3,1,1,4,8.72,3,3100,0,2,1,100
704,2009,704200901,90000,9.94,3,1,1,1,10.63,1,1000,44,1,2,200
704,2009,704200901,90000,9.94,3,1,1,2,8.72,2,2000,39,2,2,200
704,2009,704200901,90000,9.94,3,1,1,3,8.72,3,3100,8,2,1,100
704,2009,704200901,90000,9.94,3,1,1,4,8.72,3,3100,5,2,1,100
704,2009,704200901,91000,9.94,2,0,0,1,8.72,1,1000,65,2,2,200
704,2009,704200901,91000,9.94,2,0,0,2,10.63,2,2000,69,1,2,200
704,2009,704200901,92000,9.94,10,2,2,1,8.72,1,1000,59,2,2,200
704,2009,704200901,92000,9.94,10,2,2,2,10.63,2,2000,72,1,2,200
704,2009,704200901,92000,9.94,10,2,2,3,10.63,3,3100,40,1,2,200
704,2009,704200901,92000,9.94,10,2,2,4,8.72,6,6000,38,2,2,200
704,2009,704200901,92000,9.94,10,2,2,5,10.63,4,4100,0,1,1,100
704,2009,704200901,93000,9.94,3,1,1,1,8.72,1,1000,38,2,2,200
704,2009,704200901,93000,9.94,3,1,1,2,10.63,2,2000,47,1,2,200
704,2009,704200901,93000,9.94,3,1,1,3,8.72,3,3100,5,2,1,100
704,2009,704200901,94000,9.94,3,1,1,1,10.63,1,1000,51,1,2,200
704,2009,704200901,94000,9.94,3,1,1,2,8.72,2,2000,53,2,2,200
704,2009,704200901,94000,9.94,3,1,1,3,8.72,3,3100,20,2,1,100
704,2009,704200901,95000,9.94,3,1,1,1,10.63,1,1000,44,1,2,200
704,2009,704200901,95000,9.94,3,1,1,2,8.72,2,2000,37,2,2,200
704,2009,704200901,95000,9.94,3,1,1,3,8.72,3,3100,17,2,1,100
704,2009,704200901,95000,9.94,3,1,1,4,8.72,3,3100,13,2,1,100
704,2009,704200901,96000,9.94,6,2,0,1,8.72,1,1000,57,2,4,400
704,2009,704200901,96000,9.94,6,2,0,2,8.72,4,4200,79,2,4,400
704,2009,704200901,96000,9.94,6,2,0,3,8.72,3,3100,21,2,1,100
704,2009,704200901,97000,9.94,2,0,0,1,10.63,1,1000,62,1,2,200
704,2009,704200901,97000,9.94,2,0,0,2,8.72,2,2000,55,2,2,200
704,2009,704200901,98000,9.94,3,1,1,1,10.63,1,1000,40,1,2,200
704,2009,704200901,98000,9.94,3,1,1,2,8.72,2,2000,37,2,2,200
704,2009,704200901,98000,9.94,3,1,1,3,8.72,3,3100,4,2,1,100
704,2009,704200901,99000,9.94,2,0,0,1,8.72,1,1000,56,2,2,200
704,2009,704200901,99000,9.94,2,0,0,2,10.63,2,2000,60,1,2,200
704,2009,704200901,100000,9.94,4,1,0,1,8.72,1,1000,34,2,2,200
704,2009,704200901,100000,9.94,4,1,0,2,8.72,3,3100,12,2,1,100
704,2009,704200901,100000,9.94,4,1,0,3,8.72,3,3100,4,2,1,100
704,2009,704200901,101000,9.94,6,2,1,1,10.63,1,1000,55,1,2,200
704,2009,704200901,101000,9.94,6,2,1,2,8.72,2,2000,50,2,2,200
704,2009,704200901,101000,9.94,6,2,1,3,10.63,3,3100,28,1,1,100
704,2009,704200901,101000,9.94,6,2,1,4,8.72,3,3100,26,2,2,200
704,2009,704200901,101000,9.94,6,2,1,5,10.63,3,3100,24,1,2,200
704,2009,704200901,101000,9.94,6,2,1,6,10.63,3,3100,13,1,1,100
704,2009,704200901,101000,9.94,6,2,1,7,8.72,3,3100,22,2,2,200
704,2009,704200901,101000,9.94,6,2,1,8,10.63,3,3100,3,1,1,100
704,2009,704200901,101000,9.94,6,2,1,9,8.72,4,4100,0,2,1,100
704,2009,704200901,102000,9.94,4,1,0,1,8.72,1,1000,42,2,4,400
704,2009,704200901,102000,9.94,4,1,0,2,10.63,3,3100,22,1,1,100
704,2009,704200901,103000,9.94,3,1,1,1,10.63,1,1000,42,1,2,200
704,2009,704200901,103000,9.94,3,1,1,2,8.72,2,2000,32,2,2,200
704,2009,704200901,103000,9.94,3,1,1,3,8.72,3,3100,5,2,1,100
704,2009,704200901,103000,9.94,3,1,1,4,8.72,3,3100,1,2,1,100
704,2009,704200901,104000,9.94,10,0,0,1,8.72,1,1000,21,2,1,100
704,2009,704200901,104000,9.94,10,0,0,2,8.72,6,6000,25,2,1,100
704,2009,704200901,104000,9.94,10,0,0,3,8.72,6,6000,22,2,1,100
704,2009,704200901,105000,9.94,3,1,1,1,10.63,1,1000,32,1,2,200
704,2009,704200901,105000,9.94,3,1,1,2,8.72,2,2000,26,2,2,200
704,2009,704200901,105000,9.94,3,1,1,3,10.63,3,3100,0,1,1,100
704,2009,704200901,106000,9.94,1,0,0,1,8.72,1,1000,23,2,1,100
704,2009,704200901,107000,9.94,10,0,0,1,8.72,1,1000,18,2,1,100
704,2009,704200901,107000,9.94,10,0,0,2,8.72,6,6000,22,2,1,100
704,2009,704200901,108000,9.94,10,0,0,1,8.72,1,1000,76,2,4,400
704,2009,704200901,108000,9.94,10,0,0,2,8.72,6,6000,28,2,2,200
704,2009,704200901,108000,9.94,10,0,0,3,8.72,4,4100,9,2,1,100
704,2009,704200901,109000,9.94,3,1,1,1,8.72,1,1000,26,2,2,200
704,2009,704200901,109000,9.94,3,1,1,2,10.63,2,2000,27,1,2,200
704,2009,704200901,109000,9.94,3,1,1,3,8.72,3,3100,2,2,1,100
704,2009,704200901,110000,9.94,1,0,0,1,8.72,1,1000,42,2,3,350
704,2009,704200901,111000,9.94,3,1,1,1,10.63,1,1000,32,1,2,200
704,2009,704200901,111000,9.94,3,1,1,2,8.72,2,2000,30,2,2,200
704,2009,704200901,111000,9.94,3,1,1,3,10.63,3,3100,10,1,1,100
704,2009,704200901,111000,9.94,3,1,1,4,8.72,3,3100,7,2,1,100
704,2009,704200901,112000,9.94,3,1,1,1,10.63,1,1000,32,1,2,200
704,2009,704200901,112000,9.94,3,1,1,2,8.72,2,2000,32,2,2,200
704,2009,704200901,112000,9.94,3,1,1,3,8.72,3,3100,12,2,1,100
704,2009,704200901,112000,9.94,3,1,1,4,10.63,3,3100,10,1,1,100
704,2009,704200901,113000,9.94,10,3,0,1,8.72,1,1000,50,2,4,400
704,2009,704200901,113000,9.94,10,3,0,2,10.63,3,3100,26,1,1,100
704,2009,704200901,113000,9.94,10,3,0,3,8.72,3,3100,27,2,2,200
704,2009,704200901,113000,9.94,10,3,0,4,10.63,4,4100,2,1,1,100
704,2009,704200901,113000,9.94,10,3,0,5,8.72,6,6000,46,2,4,400
704,2009,704200901,113000,9.94,10,3,0,6,10.63,6,6000,19,1,1,100
704,2009,704200901,113000,9.94,10,3,0,7,8.72,6,6000,12,2,1,100
704,2009,704200901,114000,9.94,3,1,1,1,10.63,1,1000,39,1,2,200
704,2009,704200901,114000,9.94,3,1,1,2,8.72,2,2000,26,2,2,200
704,2009,704200901,114000,9.94,3,1,1,3,10.63,3,3100,3,1,1,100
704,2009,704200901,114000,9.94,3,1,1,4,10.63,3,3100,0,1,1,100
704,2009,704200901,115000,9.37,4,1,0,1,9.64,1,1000,69,2,4,400
704,2009,704200901,115000,9.37,4,1,0,2,9.47,3,3100,41,1,2,200
704,2009,704200901,115000,9.37,4,1,0,3,9.47,3,3100,36,1,2,200
704,2009,704200901,116000,9.37,3,1,1,1,9.47,1,1000,35,1,2,200
704,2009,704200901,116000,9.37,3,1,1,2,9.64,2,2000,35,2,2,200
704,2009,704200901,116000,9.37,3,1,1,3,9.64,3,3100,10,2,1,100
704,2009,704200901,116000,9.37,3,1,1,4,9.64,3,3100,5,2,1,100
704,2009,704200901,117000,9.37,4,1,0,1,9.64,1,1000,54,2,4,400
704,2009,704200901,117000,9.37,4,1,0,2,9.64,3,3100,22,2,1,100
704,2009,704200901,118000,9.37,3,1,1,1,9.47,1,1000,38,1,2,200
704,2009,704200901,118000,9.37,3,1,1,2,9.64,2,2000,36,2,2,200
704,2009,704200901,118000,9.37,3,1,1,3,9.64,3,3100,16,2,1,100
704,2009,704200901,118000,9.37,3,1,1,4,9.47,3,3100,0,1,1,100
704,2009,704200901,119000,9.37,3,1,1,1,9.47,1,1000,60,1,2,200
704,2009,704200901,119000,9.37,3,1,1,2,9.64,2,2000,51,2,2,200
704,2009,704200901,119000,9.37,3,1,1,3,9.47,3,3100,27,1,1,100
704,2009,704200901,119000,9.37,3,1,1,4,9.47,3,3100,23,1,1,100
704,2009,704200901,120000,9.37,3,1,1,1,9.47,1,1000,32,1,2,200
704,2009,704200901,120000,9.37,3,1,1,2,9.64,2,2000,30,2,2,200
704,2009,704200901,120000,9.37,3,1,1,3,9.64,3,3100,4,2,1,100
704,2009,704200901,121000,9.37,3,1,1,1,9.47,1,1000,47,1,2,200
704,2009,704200901,121000,9.37,3,1,1,2,9.64,2,2000,45,2,2,200
704,2009,704200901,121000,9.37,3,1,1,3,9.47,3,3100,19,1,1,100
704,2009,704200901,121000,9.37,3,1,1,4,9.47,3,3100,16,1,1,100
704,2009,704200901,122000,9.37,10,2,2,1,9.47,1,1000,70,1,2,200
704,2009,704200901,122000,9.37,10,2,2,2,9.64,2,2000,69,2,2,200
704,2009,704200901,122000,9.37,10,2,2,3,9.47,3,3100,38,1,2,200
704,2009,704200901,122000,9.37,10,2,2,4,9.64,6,6000,31,2,2,200
704,2009,704200901,122000,9.37,10,2,2,5,9.64,4,4100,7,2,1,100
704,2009,704200901,122000,9.37,10,2,2,6,9.47,4,4100,0,1,1,100
704,2009,704200901,123000,9.37,4,1,0,1,9.64,1,1000,52,2,4,400
704,2009,704200901,123000,9.37,4,1,0,2,9.64,3,3100,18,2,1,100
704,2009,704200901,124000,9.37,1,0,0,1,9.64,1,1000,71,2,4,400
704,2009,704200901,125000,9.37,1,0,0,1,9.64,1,1000,55,2,4,400
704,2009,704200901,126000,9.37,3,1,1,1,9.47,1,1000,45,1,2,200
704,2009,704200901,126000,9.37,3,1,1,2,9.64,2,2000,34,2,2,200
704,2009,704200901,126000,9.37,3,1,1,3,9.47,3,3100,9,1,1,100
704,2009,704200901,127000,9.37,3,1,1,1,9.47,1,1000,45,1,2,200
704,2009,704200901,127000,9.37,3,1,1,2,9.64,2,2000,40,2,2,200
704,2009,704200901,127000,9.37,3,1,1,3,9.64,3,3100,11,2,1,100
704,2009,704200901,128000,9.37,10,2,1,1,9.64,1,1000,66,2,4,400
704,2009,704200901,128000,9.37,10,2,1,2,9.47,3,3100,44,1,2,200
704,2009,704200901,128000,9.37,10,2,1,3,9.64,6,6000,38,2,2,200
704,2009,704200901,128000,9.37,10,2,1,4,9.47,4,4100,19,1,1,100
704,2009,704200901,128000,9.37,10,2,1,5,9.64,4,4100,3,2,1,100
704,2009,704200901,129000,9.37,3,1,1,1,9.47,1,1000,64,1,2,200
704,2009,704200901,129000,9.37,3,1,1,2,9.64,2,2000,55,2,2,200
704,2009,704200901,129000,9.37,3,1,1,3,9.64,3,3100,13,2,1,100
704,2009,704200901,130000,9.37,3,1,1,1,9.47,1,1000,38,1,2,200
704,2009,704200901,130000,9.37,3,1,1,2,9.64,2,2000,37,2,2,200
704,2009,704200901,130000,9.37,3,1,1,3,9.47,3,3100,15,1,1,100
704,2009,704200901,130000,9.37,3,1,1,4,9.47,3,3100,13,1,1,100
704,2009,704200901,131000,9.37,3,1,1,1,9.64,1,1000,58,2,2,200
704,2009,704200901,131000,9.37,3,1,1,2,9.47,2,2000,57,1,2,200
704,2009,704200901,131000,9.37,3,1,1,3,9.64,3,3100,24,2,1,100
704,2009,704200901,132000,9.37,3,1,1,1,9.64,1,1000,49,2,2,200
704,2009,704200901,132000,9.37,3,1,1,2,9.47,2,2000,50,1,2,200
704,2009,704200901,132000,9.37,3,1,1,3,9.64,3,3100,29,2,1,100
704,2009,704200901,132000,9.37,3,1,1,4,9.64,3,3100,26,2,1,100
704,2009,704200901,133000,9.37,3,1,1,1,9.47,1,1000,44,1,2,200
704,2009,704200901,133000,9.37,3,1,1,2,9.64,2,2000,31,2,2,200
704,2009,704200901,133000,9.37,3,1,1,3,9.64,3,3100,9,2,1,100
704,2009,704200901,134000,9.37,3,1,1,1,9.47,1,1000,48,1,2,200
704,2009,704200901,134000,9.37,3,1,1,2,9.64,2,2000,45,2,2,200
704,2009,704200901,134000,9.37,3,1,1,3,9.64,3,3100,21,2,1,100
704,2009,704200901,134000,9.37,3,1,1,4,9.64,3,3100,17,2,1,100
704,2009,704200901,135000,9.37,1,0,0,1,9.47,1,1000,66,1,4,400
704,2009,704200901,136000,9.37,3,1,1,1,9.47,1,1000,28,1,2,200
704,2009,704200901,136000,9.37,3,1,1,2,9.64,2,2000,26,2,2,200
704,2009,704200901,136000,9.37,3,1,1,3,9.64,3,3100,0,2,1,100
704,2009,704200901,137000,9.37,2,0,0,1,9.47,1,1000,54,1,2,200
704,2009,704200901,137000,9.37,2,0,0,2,9.64,2,2000,39,2,2,200
704,2009,704200901,138000,9.37,3,1,1,1,9.47,1,1000,48,1,2,200
704,2009,704200901,138000,9.37,3,1,1,2,9.64,2,2000,47,2,2,200
704,2009,704200901,138000,9.37,3,1,1,3,9.47,3,3100,25,1,1,100
704,2009,704200901,138000,9.37,3,1,1,4,9.64,3,3100,23,2,1,100
704,2009,704200901,139000,9.37,6,2,0,1,9.64,1,1000,70,2,4,400
704,2009,704200901,139000,9.37,6,2,0,2,9.47,3,3100,37,1,1,100
704,2009,704200901,139000,9.37,6,2,0,3,9.64,3,3100,34,2,4,400
704,2009,704200901,139000,9.37,6,2,0,4,9.64,4,4100,14,2,1,100
704,2009,704200901,139000,9.37,6,2,0,5,9.47,4,4100,13,1,1,100
704,2009,704200901,140000,9.37,6,2,1,1,9.64,1,1000,44,2,2,200
704,2009,704200901,140000,9.37,6,2,1,2,9.47,2,2000,45,1,2,200
704,2009,704200901,140000,9.37,6,2,1,3,9.47,3,3100,18,1,1,100
704,2009,704200901,140000,9.37,6,2,1,4,9.47,3,3100,20,1,1,100
704,2009,704200901,140000,9.37,6,2,1,5,9.64,4,4200,75,2,4,400
704,2009,704200901,141000,9.37,10,1,2,1,9.47,1,1000,66,1,4,400
704,2009,704200901,141000,9.37,10,1,2,2,9.47,3,3100,47,1,2,200
704,2009,704200901,141000,9.37,10,1,2,3,9.47,4,4100,20,1,1,100
704,2009,704200901,141000,9.37,10,1,2,4,9.64,6,6000,45,2,2,200
704,2009,704200901,142000,9.37,10,0,0,1,9.64,1,1000,57,2,4,400
704,2009,704200901,142000,9.37,10,0,0,2,9.47,6,6000,13,1,1,100
704,2009,704200901,143000,9.37,3,1,1,1,9.47,1,1000,54,1,2,200
704,2009,704200901,143000,9.37,3,1,1,2,9.64,2,2000,49,2,2,200
704,2009,704200901,143000,9.37,3,1,1,3,9.47,3,3100,20,1,1,100
704,2009,704200901,143000,9.37,3,1,1,4,9.64,3,3100,15,2,1,100
704,2009,704200901,144000,9.37,3,1,1,1,9.47,1,1000,51,1,2,200
704,2009,704200901,144000,9.37,3,1,1,2,9.64,2,2000,49,2,2,200
704,2009,704200901,144000,9.37,3,1,1,3,9.47,3,3100,25,1,1,100
704,2009,704200901,144000,9.37,3,1,1,4,9.64,3,3100,20,2,1,100
704,2009,704200901,145000,9.37,10,2,1,1,9.64,1,1000,54,2,4,400
704,2009,704200901,145000,9.37,10,2,1,2,9.47,3,3100,26,1,2,200
704,2009,704200901,145000,9.37,10,2,1,3,9.64,6,6000,26,2,2,200
704,2009,704200901,145000,9.37,10,2,1,4,9.47,4,4100,1,1,1,100
704,2009,704200901,146000,9.37,4,1,0,1,9.64,1,1000,41,2,3,330
704,2009,704200901,146000,9.37,4,1,0,2,9.64,3,3100,17,2,1,100
704,2009,704200901,147000,9.37,3,1,1,1,9.64,1,1000,34,2,2,200
704,2009,704200901,147000,9.37,3,1,1,2,9.47,2,2000,36,1,2,200
704,2009,704200901,147000,9.37,3,1,1,3,9.47,3,3100,9,1,1,100
704,2009,704200901,148000,9.37,3,1,1,1,9.64,1,1000,34,2,2,200
704,2009,704200901,148000,9.37,3,1,1,2,9.47,2,2000,36,1,2,200
704,2009,704200901,148000,9.37,3,1,1,3,9.47,3,3100,12,1,1,100
704,2009,704200901,148000,9.37,3,1,1,4,9.47,3,3100,7,1,1,100
704,2009,704200901,149000,9.37,4,1,0,1,9.64,1,1000,63,2,4,400
704,2009,704200901,149000,9.37,4,1,0,2,9.47,3,3100,24,1,1,100
704,2009,704200901,150000,9.37,2,0,0,1,9.47,1,1000,62,1,2,200
704,2009,704200901,150000,9.37,2,0,0,2,9.64,2,2000,58,2,2,200
704,2009,704200901,151000,9.37,4,1,0,1,9.64,1,1000,82,2,4,400
704,2009,704200901,151000,9.37,4,1,0,2,9.47,3,3100,47,1,2,200
704,2009,704200901,152000,9.37,10,1,1,1,9.47,1,1000,47,1,2,200
704,2009,704200901,152000,9.37,10,1,1,2,9.64,2,2000,45,2,2,200
704,2009,704200901,152000,9.37,10,1,1,3,9.47,3,3100,21,1,1,100
704,2009,704200901,152000,9.37,10,1,1,4,9.47,3,3100,18,1,1,100
704,2009,704200901,152000,9.37,10,1,1,5,9.64,6,6000,20,2,1,100
704,2009,704200901,153000,9.37,10,1,1,1,9.64,1,1000,53,2,2,200
704,2009,704200901,153000,9.37,10,1,1,2,9.47,2,2000,55,1,2,200
704,2009,704200901,153000,9.37,10,1,1,3,9.47,3,3100,27,1,1,100
704,2009,704200901,153000,9.37,10,1,1,4,9.47,3,3100,25,1,2,200
704,2009,704200901,153000,9.37,10,1,1,5,9.64,6,6000,22,2,2,200
704,2009,704200901,154000,9.37,10,2,2,1,9.47,1,1000,63,1,2,200
704,2009,704200901,154000,9.37,10,2,2,2,9.64,2,2000,61,2,2,200
704,2009,704200901,154000,9.37,10,2,2,3,9.47,3,3100,40,1,2,200
704,2009,704200901,154000,9.37,10,2,2,4,9.64,6,6000,38,2,2,200
704,2009,704200901,154000,9.37,10,2,2,5,9.47,4,4100,18,1,1,100
704,2009,704200901,155000,9.37,3,1,1,1,9.47,1,1000,30,1,2,200
704,2009,704200901,155000,9.37,3,1,1,2,9.64,2,2000,27,2,2,200
704,2009,704200901,155000,9.37,3,1,1,3,9.47,3,3100,6,1,1,100
704,2009,704200901,156000,9.37,3,1,1,1,9.64,1,1000,33,2,2,200
704,2009,704200901,156000,9.37,3,1,1,2,9.47,2,2000,35,1,2,200
704,2009,704200901,156000,9.37,3,1,1,3,9.64,3,3100,13,2,1,100
704,2009,704200901,156000,9.37,3,1,1,4,9.64,3,3100,7,2,1,100
704,2009,704200901,157000,9.37,10,1,1,1,9.64,1,1000,54,2,2,200
704,2009,704200901,157000,9.37,10,1,1,2,9.47,2,2000,58,1,2,200
704,2009,704200901,157000,9.37,10,1,1,3,9.47,3,3100,32,1,2,200
704,2009,704200901,157000,9.37,10,1,1,4,9.64,6,6000,31,2,2,200
704,2009,704200901,158000,9.37,3,1,1,1,9.64,1,1000,28,2,2,200
704,2009,704200901,158000,9.37,3,1,1,2,9.47,2,2000,34,1,2,200
704,2009,704200901,158000,9.37,3,1,1,3,9.47,3,3100,8,1,1,100
704,2009,704200901,159000,9.37,10,2,2,1,9.47,1,1000,51,1,2,200
704,2009,704200901,159000,9.37,10,2,2,2,9.64,2,2000,49,2,2,200
704,2009,704200901,159000,9.37,10,2,2,3,9.64,6,6000,25,2,2,200
704,2009,704200901,159000,9.37,10,2,2,4,9.47,3,3100,26,1,2,200
704,2009,704200901,159000,9.37,10,2,2,5,9.47,4,4100,3,1,1,100
704,2009,704200901,160000,9.37,10,1,1,1,9.47,1,1000,48,1,2,200
704,2009,704200901,160000,9.37,10,1,1,2,9.64,2,2000,48,2,2,200
704,2009,704200901,160000,9.37,10,1,1,3,9.47,3,3100,26,1,2,200
704,2009,704200901,160000,9.37,10,1,1,4,9.64,6,6000,23,2,2,200
704,2009,704200901,161000,9.37,3,1,1,1,9.47,1,1000,31,1,2,200
704,2009,704200901,161000,9.37,3,1,1,2,9.64,2,2000,28,2,2,200
704,2009,704200901,161000,9.37,3,1,1,3,9.47,3,3100,8,1,1,100
704,2009,704200901,162000,9.37,3,1,1,1,9.47,1,1000,28,1,2,200
704,2009,704200901,162000,9.37,3,1,1,2,9.64,2,2000,26,2,2,200
704,2009,704200901,162000,9.37,3,1,1,3,9.47,3,3100,5,1,1,100
704,2009,704200901,163000,9.37,3,1,1,1,9.47,1,1000,37,1,2,200
704,2009,704200901,163000,9.37,3,1,1,2,9.64,2,2000,26,2,2,200
704,2009,704200901,163000,9.37,3,1,1,3,9.64,3,3100,3,2,1,100
704,2009,704200901,164000,9.37,2,0,0,1,9.47,1,1000,28,1,2,200
704,2009,704200901,164000,9.37,2,0,0,2,9.64,2,2000,27,2,2,200
704,2009,704200901,165000,9.37,10,2,2,1,9.47,1,1000,54,1,2,200
704,2009,704200901,165000,9.37,10,2,2,2,9.64,2,2000,51,2,2,200
704,2009,704200901,165000,9.37,10,2,2,3,9.47,3,3100,28,1,2,200
704,2009,704200901,165000,9.37,10,2,2,4,9.64,6,6000,25,2,2,200
704,2009,704200901,165000,9.37,10,2,2,5,9.64,4,4100,5,2,1,100
704,2009,704200901,166000,9.37,3,1,1,1,9.64,1,1000,47,2,2,200
704,2009,704200901,166000,9.37,3,1,1,2,9.47,2,2000,50,1,2,200
704,2009,704200901,166000,9.37,3,1,1,3,9.64,3,3100,22,2,1,100
704,2009,704200901,167000,9.37,1,0,0,1,9.64,1,1000,60,2,4,400
704,2009,704200901,168000,9.37,10,2,2,1,9.64,1,1000,51,2,2,200
704,2009,704200901,168000,9.37,10,2,2,2,9.47,2,2000,58,1,2,200
704,2009,704200901,168000,9.37,10,2,2,3,9.47,6,6000,28,1,2,200
704,2009,704200901,168000,9.37,10,2,2,4,9.64,3,3100,23,2,2,200
704,2009,704200901,168000,9.37,10,2,2,5,9.47,3,3100,31,1,1,100
704,2009,704200901,168000,9.37,10,2,2,6,9.64,4,4100,2,2,1,100
704,2009,704200901,169000,9.37,3,1,1,1,9.47,1,1000,46,1,2,200
704,2009,704200901,169000,9.37,3,1,1,2,9.64,2,2000,44,2,2,200
704,2009,704200901,169000,9.37,3,1,1,3,9.47,3,3100,21,1,1,100
704,2009,704200901,169000,9.37,3,1,1,4,9.64,3,3100,16,2,1,100
704,2009,704200901,170000,9.37,3,1,1,1,9.47,1,1000,50,1,2,200
704,2009,704200901,170000,9.37,3,1,1,2,9.64,2,2000,45,2,2,200
704,2009,704200901,170000,9.37,3,1,1,3,9.47,3,3100,14,1,1,100
704,2009,704200901,170000,9.37,3,1,1,4,9.64,3,3100,8,2,1,100
704,2009,704200901,171000,9.37,3,1,1,1,9.47,1,1000,28,1,2,200
704,2009,704200901,171000,9.37,3,1,1,2,9.64,2,2000,27,2,2,200
704,2009,704200901,171000,9.37,3,1,1,3,9.64,3,3100,3,2,1,100
704,2009,704200901,171000,9.37,3,1,1,4,9.64,3,3100,0,2,1,100
704,2009,704200901,172000,9.37,10,1,2,1,9.47,1,1000,78,1,4,400
704,2009,704200901,172000,9.37,10,1,2,2,9.47,3,3100,43,1,2,200
704,2009,704200901,172000,9.37,10,1,2,3,9.64,6,6000,39,2,2,200
704,2009,704200901,172000,9.37,10,1,2,4,9.64,4,4100,15,2,1,100
704,2009,704200901,173000,9.37,3,1,1,1,9.47,1,1000,49,1,2,200
704,2009,704200901,173000,9.37,3,1,1,2,9.64,2,2000,44,2,2,200
704,2009,704200901,173000,9.37,3,1,1,3,9.47,3,3100,20,1,1,100
704,2009,704200901,173000,9.37,3,1,1,4,9.47,3,3100,13,1,1,100
704,2009,704200901,174000,9.37,3,1,1,1,9.64,1,1000,45,2,2,200
704,2009,704200901,174000,9.37,3,1,1,2,9.47,2,2000,47,1,2,200
704,2009,704200901,174000,9.37,3,1,1,3,9.64,3,3100,20,2,1,100
704,2009,704200901,175000,9.37,3,1,1,1,9.47,1,1000,43,1,2,200
704,2009,704200901,175000,9.37,3,1,1,2,9.64,2,2000,40,2,2,200
704,2009,704200901,175000,9.37,3,1,1,3,9.64,3,3100,18,2,1,100
704,2009,704200901,176000,9.37,10,1,1,1,9.47,1,1000,45,1,2,200
704,2009,704200901,176000,9.37,10,1,1,2,9.64,2,2000,44,2,2,200
704,2009,704200901,176000,9.37,10,1,1,3,9.47,3,3100,23,1,1,100
704,2009,704200901,176000,9.37,10,1,1,4,9.64,6,6000,21,2,1,100
704,2009,704200901,177000,9.37,3,1,1,1,9.47,1,1000,28,1,2,200
704,2009,704200901,177000,9.37,3,1,1,2,9.64,2,2000,28,2,2,200
704,2009,704200901,177000,9.37,3,1,1,3,9.47,3,3100,7,1,1,100
704,2009,704200901,178000,9.37,10,2,2,1,9.47,1,1000,52,1,2,200
704,2009,704200901,178000,9.37,10,2,2,2,9.64,2,2000,50,2,2,200
704,2009,704200901,178000,9.37,10,2,2,3,9.47,3,3100,27,1,2,200
704,2009,704200901,178000,9.37,10,2,2,4,9.64,6,6000,25,2,2,200
704,2009,704200901,178000,9.37,10,2,2,5,9.64,4,4100,5,2,1,100
704,2009,704200901,179000,9.37,3,1,1,1,9.47,1,1000,44,1,2,200
704,2009,704200901,179000,9.37,3,1,1,2,9.64,2,2000,46,2,2,200
704,2009,704200901,179000,9.37,3,1,1,3,9.47,3,3100,23,1,1,100
704,2009,704200901,179000,9.37,3,1,1,4,9.64,3,3100,17,2,1,100
704,2009,704200901,180000,9.37,10,2,2,1,9.47,1,1000,50,1,2,200
704,2009,704200901,180000,9.37,10,2,2,2,9.64,2,2000,49,2,2,200
704,2009,704200901,180000,9.37,10,2,2,3,9.47,3,3100,26,1,2,200
704,2009,704200901,180000,9.37,10,2,2,4,9.64,6,6000,25,2,2,200
704,2009,704200901,180000,9.37,10,2,2,5,9.64,4,4100,5,2,1,100
704,2009,704200901,181000,9.37,10,2,1,1,9.64,1,1000,77,2,4,400
704,2009,704200901,181000,9.37,10,2,1,2,9.47,3,3100,48,1,2,200
704,2009,704200901,181000,9.37,10,2,1,3,9.64,6,6000,40,2,2,200
704,2009,704200901,181000,9.37,10,2,1,4,9.47,4,4100,11,1,1,100
704,2009,704200901,181000,9.37,10,2,1,5,9.47,4,4100,9,1,1,100
704,2009,704200901,182000,9.37,3,1,1,1,9.47,1,1000,48,1,2,200
704,2009,704200901,182000,9.37,3,1,1,2,9.64,2,2000,45,2,2,200
704,2009,704200901,182000,9.37,3,1,1,3,9.64,3,3100,21,2,1,100
704,2009,704200901,182000,9.37,3,1,1,4,9.64,3,3100,18,2,1,100
704,2009,704200901,183000,9.37,10,1,0,1,9.64,1,1000,51,2,4,400
704,2009,704200901,183000,9.37,10,1,0,2,9.47,3,3100,26,1,2,200
704,2009,704200901,183000,9.37,10,1,0,3,9.64,6,6000,23,2,2,200
704,2009,704200901,184000,9.37,3,1,1,1,9.47,1,1000,33,1,2,200
704,2009,704200901,184000,9.37,3,1,1,2,9.64,2,2000,29,2,2,200
704,2009,704200901,184000,9.37,3,1,1,3,9.64,3,3100,4,2,1,100
704,2009,704200901,185000,9.37,3,1,1,1,9.64,1,1000,36,2,2,200
704,2009,704200901,185000,9.37,3,1,1,2,9.47,2,2000,39,1,2,200
